checked,sitename,city,lat,lon,scientificname,commonname,genus,cultivar,author,citation_year,treatment,date,time,month,year,raw_date,dateloc,trait,mean,units,n,statname,stat,notes,entity,method
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,ambient CO2 high temp,1997,Time Level of Confidence Unknown,NA,1997,1997-12-31 18:00:00 -0600,8,leafN,5.30,percent,NA,SE,0.200,N anywhere between 60-90.,NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,elevated CO2 low temp,1997,Time Level of Confidence Unknown,NA,1997,1997-12-31 18:00:00 -0600,8,leafN,4.10,percent,NA,SE,0.300,N anywhere between 60-90.,NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,elevated CO2 medium temp,1997,00:00:00 (America/Chicago),NA,1997,1997-12-31 00:00:00 -0600,8,leafN,3.20,percent,NA,SE,0.010,N anywhere between 60-90.,NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,elevated CO2 high temp,1997,Time Level of Confidence Unknown,NA,1997,1997-12-31 18:00:00 -0600,8,leafN,3.50,percent,NA,SE,0.500,N anywhere between 60-90.,NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,ambient CO2 low temp,1997,00:00:00 (America/Chicago),NA,1997,1997-12-31 00:00:00 -0600,8,leafC,46.4,percent,NA,SE,0.100,"N anywhere between 60-90.

Units of mg g-1",NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,ambient CO2 medium temp,1997,00:00:00 (America/Chicago),NA,1997,1997-12-31 00:00:00 -0600,8,leafC,47.0,percent,NA,SE,0.900,"N anywhere between 60-90.

Units of mg g-1",NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,ambient CO2 high temp,1997,18:00:00 (America/Chicago),NA,1997,1997-12-31 18:00:00 -0600,8,leafC,51.0,percent,NA,SE,2.900,"N anywhere between 60-90.

Units of mg g-1",NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,elevated CO2 low temp,1997,18:00:00 (America/Chicago),NA,1997,1997-12-31 18:00:00 -0600,8,leafC,49.2,percent,NA,SE,2.600,"N anywhere between 60-90.

Units of mg g-1",NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,elevated CO2 medium temp,1997,18:00:00 (America/Chicago),NA,1997,1997-12-31 18:00:00 -0600,8,leafC,49.0,percent,NA,SE,0.200,"N anywhere between 60-90.

Units of mg g-1",NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,elevated CO2 high temp,1997,18:00:00 (America/Chicago),NA,1997,1997-12-31 18:00:00 -0600,8,leafC,48.6,percent,NA,SE,1.500,"N anywhere between 60-90.

Units of mg g-1",NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,ambient CO2 low temp,1997,18:00:00 (America/Chicago),NA,1997,1997-12-31 18:00:00 -0600,8,SLA,31.3,m2 kg-1,NA,SE,2.700,"N anywhere between 60-90.

converted from cm2 g-1",NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,ambient CO2 medium temp,1997,Time Level of Confidence Unknown,NA,1997,1997-12-31 18:00:00 -0600,8,SLA,34.6,m2 kg-1,NA,SE,2.100,"N anywhere between 60-90.

converted from cm2 g-1",NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,ambient CO2 high temp,1997,Time Level of Confidence Unknown,NA,1997,1997-12-31 18:00:00 -0600,8,SLA,37.5,m2 kg-1,NA,SE,0.900,"N anywhere between 60-90.

converted from cm2 g-1",NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,elevated CO2 low temp,1997,Time Level of Confidence Unknown,NA,1997,1997-12-31 18:00:00 -0600,8,SLA,31.3,m2 kg-1,NA,SE,6.900,"N anywhere between 60-90.

converted from cm2 g-1",NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,elevated CO2 medium temp,1997,Time Level of Confidence Unknown,NA,1997,1997-12-31 18:00:00 -0600,8,SLA,27.2,m2 kg-1,NA,SE,0.400,"N anywhere between 60-90.

converted from cm2 g-1",NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Tjoelker,1999,elevated CO2 high temp,1997,Time Level of Confidence Unknown,NA,1997,1997-12-31 18:00:00 -0600,8,SLA,29.2,m2 kg-1,NA,SE,1.800,"N anywhere between 60-90.

converted from cm2 g-1",NA,NA
checked,UW Arboretum,Madison,43.04,-89.43,Populus deltoides,eastern cottonwood,Populus,NA,Reich,1995,Observational,NA,NA,NA,NA,NA,8,leafN,2.36,percent,NA,NA,[missing],"Measurements taken from 1986-1990.

No N, statname or stat given.",NA,NA
checked,UW Arboretum,Madison,43.04,-89.43,Populus deltoides,eastern cottonwood,Populus,NA,Reich,1995,Observational,NA,NA,NA,NA,NA,8,Amax,14.8,umol CO2 m-2 s-1,NA,NA,[missing],"Measurements taken from 1986-1990.

No N, statname or stat given.",NA,NA
checked,UW Arboretum,Madison,43.04,-89.43,Populus deltoides,eastern cottonwood,Populus,NA,Reich,1995,Observational,NA,NA,NA,NA,NA,8,SLA,10.9,m2 kg-1,NA,NA,[missing],"Measurements taken from 1986-1990.

No N, statname or stat given.

Converted from cm2 g-1 to m2 kg-1.",NA,NA
checked,UW Arboretum,Madison,43.04,-89.43,Populus tremuloides,quaking aspen,Populus,NA,Reich,1995,Observational,NA,NA,NA,NA,NA,8,SLA,12.1,m2 kg-1,NA,NA,[missing],"Measurements taken from 1986-1990.

No N, statname or stat given.

Converted from cm2 g-1 to m2 kg-1.",NA,NA
checked,UW Arboretum,Madison,43.04,-89.43,Populus tremuloides,quaking aspen,Populus,NA,Reich,1995,Observational,NA,NA,NA,NA,NA,8,Amax,11.9,umol CO2 m-2 s-1,NA,NA,[missing],"Measurements taken from 1986-1990.

No N, statname or stat given.
",NA,NA
checked,UW Arboretum,Madison,43.04,-89.43,Populus tremuloides,quaking aspen,Populus,NA,Reich,1995,Observational,NA,NA,NA,NA,NA,8,leafN,2.21,percent,NA,NA,[missing],"Measurements taken from 1986-1990.

No N, statname or stat given.
",NA,NA
checked,University of Wisconsin Biotron,Madison,43.08,-89.42,Populus tremuloides,quaking aspen,Populus,NA,Agrell,2000,Elevated CO2 high light,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1995-12-31 18:00:00 -0600,6.5,leafN,2.82,percent,32,SE,0.157,NA,NA,NA
checked,University of Wisconsin Biotron,Madison,43.08,-89.42,Populus tremuloides,quaking aspen,Populus,NA,Agrell,2000,Ambient CO2 low light,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1995-12-31 18:00:00 -0600,6.5,leafN,3.81,percent,32,SE,0.252,NA,NA,NA
checked,University of Wisconsin Biotron,Madison,43.08,-89.42,Populus tremuloides,quaking aspen,Populus,NA,Agrell,2000,Ambient CO2 high light,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1995-12-31 18:00:00 -0600,6.5,leafN,3.43,percent,32,SE,0.189,NA,NA,NA
checked,University of Wisconsin Biotron,Madison,43.08,-89.42,Populus tremuloides,quaking aspen,Populus,NA,Agrell,2000,Elevated CO2 low light,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1995-12-31 18:00:00 -0600,6.5,leafN,3.40,percent,32,SE,0.189,NA,NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Walters,2000,Light,1994 Jun 29,00:00:00 (America/Chicago),6,1994,1994-06-29 00:00:00 -0500,5,SLA,66.2,m2 kg-1,3,SE,7.100,NA,NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Walters,2000,Light,June 1994,00:00:00 (America/Chicago),6,1994,1994-06-01 00:00:00 -0500,6,Amax,3.90,umol CO2 m-2 s-1,3,SE,0.200,NA,NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Walters,2000,Light,June 1994,00:00:00 (America/Chicago),6,1994,1994-06-01 00:00:00 -0500,6,quantum_efficiency,0.0340,fraction,3,SE,0.002,NA,NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Walters,2000,Light,June 1994,00:00:00 (America/Chicago),6,1994,1994-06-01 00:00:00 -0500,6,leaf_respiration_rate_m2,0.289,umol CO2 m-2 s-1,3,SE,0.437,NA,NA,NA
checked,University of Minnesota: Department of Forest Resources,St. Paul,44.98,-93.18,Populus tremuloides,quaking aspen,Populus,NA,Walters,2000,Light,1994 Jun 29,00:00:00 (America/Chicago),6,1994,1994-06-29 00:00:00 -0500,5,stem_respiration_rate,10.7,umol CO_2 kg-1 s-1,3,SE,2.400,NA,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus trichocarpa,NA,Populus,NA,Scarascia,1997,Observational,May 1985,22:00:00 (America/Los_Angeles),5,1985,1985-06-01 00:00:00 -0500,6,root_biomass_fraction,0.120,fraction,NA,NA,[missing],NA,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus trichocarpa,NA,Populus,NA,Scarascia,1997,Observational,June 1985,22:00:00 (America/Los_Angeles),6,1985,1985-07-01 00:00:00 -0500,6,root_biomass_fraction,0.140,fraction,NA,NA,[missing],NA,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus trichocarpa,NA,Populus,NA,Scarascia,1997,Observational,July 1985,22:00:00 (America/Los_Angeles),7,1985,1985-08-01 00:00:00 -0500,6,root_biomass_fraction,0.180,fraction,NA,NA,[missing],NA,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus trichocarpa,NA,Populus,NA,Scarascia,1997,Observational,August 1985,22:00:00 (America/Los_Angeles),8,1985,1985-09-01 00:00:00 -0500,6,root_biomass_fraction,0.460,fraction,NA,NA,[missing],NA,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus trichocarpa,NA,Populus,NA,Scarascia,1997,Observational,June 1986,22:00:00 (America/Los_Angeles),6,1986,1986-07-01 00:00:00 -0500,6,root_biomass_fraction,0.120,fraction,NA,NA,[missing],NA,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus trichocarpa,NA,Populus,NA,Scarascia,1997,Observational,August 1986,22:00:00 (America/Los_Angeles),8,1986,1986-09-01 00:00:00 -0500,6,root_biomass_fraction,0.0300,fraction,NA,NA,[missing],NA,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus deltoides,eastern cottonwood,Populus,NA,Scarascia,1997,Observational,May 1985,22:00:00 (America/Los_Angeles),5,1985,1985-06-01 00:00:00 -0500,6,root_biomass_fraction,0.0400,fraction,NA,NA,[missing],NA,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus deltoides,eastern cottonwood,Populus,NA,Scarascia,1997,Observational,June 1985,22:00:00 (America/Los_Angeles),6,1985,1985-07-01 00:00:00 -0500,6,root_biomass_fraction,0.270,fraction,NA,NA,[missing],NA,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus deltoides,eastern cottonwood,Populus,NA,Scarascia,1997,Observational,July 1985,22:00:00 (America/Los_Angeles),7,1985,1985-08-01 00:00:00 -0500,6,root_biomass_fraction,0.270,fraction,NA,NA,[missing],NA,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus deltoides,eastern cottonwood,Populus,NA,Scarascia,1997,Observational,August 1985,22:00:00 (America/Los_Angeles),8,1985,1985-09-01 00:00:00 -0500,6,root_biomass_fraction,0.360,fraction,NA,NA,[missing],NA,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus deltoides,eastern cottonwood,Populus,NA,Scarascia,1997,Observational,June 1986,22:00:00 (America/Los_Angeles),6,1986,1986-07-01 00:00:00 -0500,6,root_biomass_fraction,0.0500,fraction,NA,NA,[missing],NA,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus deltoides,eastern cottonwood,Populus,NA,Scarascia,1997,Observational,August 1986,22:00:00 (America/Los_Angeles),8,1986,1986-09-01 00:00:00 -0500,6,root_biomass_fraction,0.180,fraction,NA,NA,[missing],NA,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus trichocarpa,NA,Populus,NA,Scarascia,1997,Observational,May 1985,22:00:00 (America/Los_Angeles),5,1985,1985-06-01 00:00:00 -0500,6,Fraction of stalk in total biomass,0.330,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus trichocarpa,NA,Populus,NA,Scarascia,1997,Observational,June 1985,22:00:00 (America/Los_Angeles),6,1985,1985-07-01 00:00:00 -0500,6,Fraction of stalk in total biomass,0.400,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus trichocarpa,NA,Populus,NA,Scarascia,1997,Observational,July 1985,22:00:00 (America/Los_Angeles),7,1985,1985-08-01 00:00:00 -0500,6,Fraction of stalk in total biomass,0.480,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus trichocarpa,NA,Populus,NA,Scarascia,1997,Observational,August 1985,22:00:00 (America/Los_Angeles),8,1985,1985-09-01 00:00:00 -0500,6,Fraction of stalk in total biomass,0.420,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus trichocarpa,NA,Populus,NA,Scarascia,1997,Observational,April 1986,22:00:00 (America/Los_Angeles),4,1986,1986-05-01 00:00:00 -0500,6,Fraction of stalk in total biomass,0.580,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus trichocarpa,NA,Populus,NA,Scarascia,1997,Observational,June 1986,22:00:00 (America/Los_Angeles),6,1986,1986-07-01 00:00:00 -0500,6,Fraction of stalk in total biomass,0.790,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus deltoides,eastern cottonwood,Populus,NA,Scarascia,1997,Observational,May 1985,22:00:00 (America/Los_Angeles),5,1985,1985-06-01 00:00:00 -0500,6,Fraction of stalk in total biomass,0.270,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus deltoides,eastern cottonwood,Populus,NA,Scarascia,1997,Observational,June 1985,22:00:00 (America/Los_Angeles),6,1985,1985-07-01 00:00:00 -0500,6,Fraction of stalk in total biomass,0.240,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus deltoides,eastern cottonwood,Populus,NA,Scarascia,1997,Observational,July 1985,22:00:00 (America/Los_Angeles),7,1985,1985-08-01 00:00:00 -0500,6,Fraction of stalk in total biomass,0.340,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus deltoides,eastern cottonwood,Populus,NA,Scarascia,1997,Observational,August 1985,22:00:00 (America/Los_Angeles),8,1985,1985-09-01 00:00:00 -0500,6,Fraction of stalk in total biomass,0.470,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus deltoides,eastern cottonwood,Populus,NA,Scarascia,1997,Observational,April 1986,22:00:00 (America/Los_Angeles),4,1986,1986-05-01 00:00:00 -0500,6,Fraction of stalk in total biomass,0.820,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus deltoides,eastern cottonwood,Populus,NA,Scarascia,1997,Observational,June 1986,22:00:00 (America/Los_Angeles),6,1986,1986-07-01 00:00:00 -0500,6,Fraction of stalk in total biomass,0.660,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus deltoides,eastern cottonwood,Populus,NA,Scarascia,1997,Observational,August 1986,22:00:00 (America/Los_Angeles),8,1986,1986-09-01 00:00:00 -0500,6,Fraction of stalk in total biomass,0.610,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,ambient CO2/Low Temp,NA,NA,NA,NA,NA,4,Vcmax,199,umol CO2 m-2 s-1,3,SE,15.000,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,elevated CO2/Low Temp,NA,NA,NA,NA,NA,4,Vcmax,150,umol CO2 m-2 s-1,3,SE,31.000,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,ambient CO2/High Temp,NA,NA,NA,NA,NA,4,Vcmax,141,umol CO2 m-2 s-1,3,SE,18.000,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,elevated CO2/High Temp,NA,NA,NA,NA,NA,4,Vcmax,172,umol CO2 m-2 s-1,3,SE,8.000,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,ambient CO2/Low Temp,NA,NA,NA,NA,NA,4,Vcmax,161,umol CO2 m-2 s-1,3,SE,49.000,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,elevated CO2/Low Temp,NA,NA,NA,NA,NA,4,Vcmax,240,umol CO2 m-2 s-1,3,SE,50.000,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,ambient CO2/High Temp,NA,NA,NA,NA,NA,4,Vcmax,95.0,umol CO2 m-2 s-1,3,SE,27.000,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,ambient CO2/Low Temp,NA,NA,NA,NA,NA,4,Amax,11.8,umol CO2 m-2 s-1,3,SE,1.600,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,elevated CO2/Low Temp,NA,NA,NA,NA,NA,4,Amax,15.4,umol CO2 m-2 s-1,3,SE,2.300,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,ambient CO2/High Temp,NA,NA,NA,NA,NA,4,Amax,5.12,umol CO2 m-2 s-1,3,SE,2.400,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,elevated CO2/High Temp,NA,NA,NA,NA,NA,4,Amax,16.3,umol CO2 m-2 s-1,3,SE,2.300,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,ambient CO2/Low Temp,NA,NA,NA,NA,NA,4,Amax,10.4,umol CO2 m-2 s-1,3,SE,1.100,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,elevated CO2/Low Temp,NA,NA,NA,NA,NA,4,Amax,14.3,umol CO2 m-2 s-1,3,SE,0.400,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,ambient CO2/High Temp,NA,NA,NA,NA,NA,4,Amax,4.96,umol CO2 m-2 s-1,3,SE,1.600,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,elevated CO2/High Temp,NA,NA,NA,NA,NA,4,Amax,14.8,umol CO2 m-2 s-1,3,SE,1.500,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,ambient CO2/Low Temp,NA,NA,NA,NA,NA,4,stomatal_conductance,10.5,kg m-2 s-1,3,SE,2.220,NA,NA,NA
checked,AspenFACE,Rhinelander,45.67,-89.62,Populus tremuloides,quaking aspen,Populus,NA,Darbah,2010,elevated CO2/Low Temp,NA,NA,NA,NA,NA,4,stomatal_conductance,7.77,kg m-2 s-1,3,SE,1.110,NA,NA,NA
checked,Tarai Belt,Tarai Belt,29.05,79.33,Populus deltoides,eastern cottonwood,Populus,NA,Lodhiyal,1997,plant date : 1984,1986,05:30:00 (Asia/Kolkata),NA,1986,1986-06-14 19:00:00 -0500,8,total_annual_litter_fall,3.50,t ha-1 yr-1,3,NA,[missing],Table 5,NA,NA
checked,Tarai Belt,Tarai Belt,29.05,79.33,Populus deltoides,eastern cottonwood,Populus,NA,Lodhiyal,1997,plant date : 1985,1986,05:30:00 (Asia/Kolkata),NA,1986,1986-06-14 19:00:00 -0500,8,total_annual_litter_fall,4.50,t ha-1 yr-1,3,NA,[missing],Table 5,NA,NA
checked,Tarai Belt,Tarai Belt,29.05,79.33,Populus deltoides,eastern cottonwood,Populus,NA,Lodhiyal,1997,plant date : 1986,1986,05:30:00 (Asia/Kolkata),NA,1986,1986-06-14 19:00:00 -0500,8,total_annual_litter_fall,6.70,t ha-1 yr-1,3,NA,[missing],Table 5,NA,NA
checked,NA,"Orleans, Loire Valley",47.77,1.87,Populus nigra,Lombardy poplar,Populus,NA,Marron,2007,Observational,June 2005,02:00:00 (Europe/Paris),6,2005,2005-06-14 19:00:00 -0500,6,Carbon mass,483,mg g-1DW,4,SE,2.700,Table 2,NA,NA
checked,Tarai Belt,Tarai Belt,29.05,79.33,Populus deltoides,eastern cottonwood,Populus,NA,Lodhiyal,1997,plant date : 1983,1986,05:30:00 (Asia/Kolkata),NA,1986,1986-06-14 19:00:00 -0500,8,total_annual_litter_fall,2.00,t ha-1 yr-1,3,NA,[missing],Table 5,NA,NA
checked,NA,"Orleans, Loire Valley",47.77,1.87,Populus deltoides,eastern cottonwood,Populus,NA,Marron,2007,Observational,June 2005,02:00:00 (Europe/Paris),6,2005,2005-06-14 19:00:00 -0500,6,Carbon mass,469,mg g-1DW,4,SE,4.200,Table 2,NA,NA
checked,NA,"Orleans, Loire Valley",47.77,1.87,Populus trichocarpa,NA,Populus,NA,Marron,2007,Observational,June 2005,02:00:00 (Europe/Paris),6,2005,2005-06-14 19:00:00 -0500,6,Carbon mass,494,mg g-1DW,4,SE,5.000,Table 2,NA,NA
checked,DNR Meridian Seed Orchard,NA,47.04,-122.90,Populus trichocarpa,NA,Populus,NA,Scarascia,1997,Observational,August 1986,22:00:00 (America/Los_Angeles),8,1986,1986-09-01 00:00:00 -0500,6,Fraction of stalk in total biomass,1.00,Fraction,NA,NA,[missing],combined stem and branch biomass,NA,NA
checked,University of Wisconsin Biotron,Madison,43.08,-89.42,Populus tremuloides,quaking aspen,Populus,NA,Serbin,2012,cool temperature regime (20/13),NA,NA,NA,NA,NA,NA,stomatal_conductance,12.3,kg m-2 s-1,1,NA,[missing],NASP_3_3_20C_REP1,NA,NA
checked,NA,NA,[missing],[missing],Populus tremuloides,quaking aspen,Populus,NA,White,2000,NA,NA,NA,NA,NA,NA,9,agf_bs,0.868,fraction,1,NA,[missing],(Pastor and Bockheim 1981),NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Populus maximowiczii × P. nigra,poplar,Populus,NM5,Labrecque,2005,Observational,1999,20:00:00 (America/Montreal),NA,1999,1999-06-14 19:00:00 -0500,8,DBH,2.12,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Populus maximowiczii × P. nigra,poplar,Populus,NM6,Labrecque,2005,Observational,1999,20:00:00 (America/Montreal),NA,1999,1999-06-14 19:00:00 -0500,8,DBH,1.92,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Populus maximowiczii × P. nigra,poplar,Populus,NM5,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,3.40,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Populus maximowiczii × P. nigra,poplar,Populus,NM6,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,3.21,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Populus maximowiczii × P. nigra,poplar,Populus,NM5,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,5.16,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Populus maximowiczii × P. nigra,poplar,Populus,NM6,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,5.09,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Populus maximowiczii × P. nigra,poplar,Populus,NM5,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,6.30,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Populus maximowiczii × P. nigra,poplar,Populus,NM6,Labrecque,2005,Observational,2000,20:00:00 (America/Montreal),NA,2000,2000-06-14 19:00:00 -0500,8,DBH,6.30,cm,NA,NA,[missing],NA,NA,NA
checked,"St.Lawrence, Quebec","St.Lawrence, Quebec",45.13,-74.13,Populus maximowiczii × P. nigra,poplar,Populus,NM5,Labrecque,2005,Observational,1999,20:00:00 (America/Montreal),NA,1999,1999-06-14 19:00:00 -0500,8,height,2.51,m,NA,NA,[missing],NA,NA,NA
