checked,sitename,city,lat,lon,scientificname,commonname,genus,cultivar,author,citation_year,treatment,date,time,month,year,raw_date,dateloc,trait,mean,units,n,statname,stat,notes,entity,method
checked,SoyFACE,Urbana,40.04,-88.24,Panicum virgatum,switchgrass,Panicum,Kanlow,Wang,2010,Control,2009 Oct 5,Time Level of Confidence Unknown,10,2009,2009-10-05 19:00:00 -0500,5,SLA,14.1,m2 kg-1,4,SE,2.380,NA,NA,NA
checked,SoyFACE,Urbana,40.04,-88.24,Panicum virgatum,switchgrass,Panicum,Kanlow,Wang,2010,Nfert,2009 Jul 23,Time Level of Confidence Unknown,7,2009,2009-07-23 19:00:00 -0500,5,SLA,15.7,m2 kg-1,4,SE,5.120,NA,NA,NA
checked,SoyFACE,Urbana,40.04,-88.24,Panicum virgatum,switchgrass,Panicum,Kanlow,Wang,2010,Nfert,2009 Aug 27,Time Level of Confidence Unknown,8,2009,2009-08-27 19:00:00 -0500,5,SLA,13.8,m2 kg-1,4,SE,2.270,NA,NA,NA
checked,SoyFACE,Urbana,40.04,-88.24,Panicum virgatum,switchgrass,Panicum,Kanlow,Wang,2010,Nfert,2009 Sep 17,Time Level of Confidence Unknown,9,2009,2009-09-17 19:00:00 -0500,5,SLA,12.7,m2 kg-1,4,SE,3.570,NA,NA,NA
checked,SoyFACE,Urbana,40.04,-88.24,Panicum virgatum,switchgrass,Panicum,Kanlow,Wang,2010,Nfert,2009 Oct 5,Time Level of Confidence Unknown,10,2009,2009-10-05 19:00:00 -0500,5,SLA,14.1,m2 kg-1,4,SE,3.650,NA,NA,NA
checked,SoyFACE,Urbana,40.04,-88.24,Panicum virgatum,switchgrass,Panicum,Kanlow,Wang,2010,Control,2009 Oct 5,Time Level of Confidence Unknown,10,2009,2009-10-05 19:00:00 -0500,5,SLA,14.2,m2 kg-1,4,SE,3.150,NA,NA,NA
checked,SoyFACE,Urbana,40.04,-88.24,Panicum virgatum,switchgrass,Panicum,Kanlow,Wang,2010,Nfert,2009 Jun 15,Time Level of Confidence Unknown,6,2009,2009-06-15 19:00:00 -0500,5,SLA,15.4,m2 kg-1,4,SE,1.740,NA,NA,NA
checked,SoyFACE,Urbana,40.04,-88.24,Panicum virgatum,switchgrass,Panicum,Kanlow,Wang,2010,Nfert,2009 Jul 23,Time Level of Confidence Unknown,7,2009,2009-07-23 19:00:00 -0500,5,SLA,14.6,m2 kg-1,4,SE,2.710,NA,NA,NA
checked,SoyFACE,Urbana,40.04,-88.24,Panicum virgatum,switchgrass,Panicum,Kanlow,Wang,2010,Nfert,2009 Aug 27,Time Level of Confidence Unknown,8,2009,2009-08-27 19:00:00 -0500,5,SLA,12.8,m2 kg-1,4,SE,0.780,NA,NA,NA
checked,SoyFACE,Urbana,40.04,-88.24,Panicum virgatum,switchgrass,Panicum,Kanlow,Wang,2010,Nfert,2009 Sep 17,Time Level of Confidence Unknown,9,2009,2009-09-17 19:00:00 -0500,5,SLA,12.6,m2 kg-1,4,SE,3.770,NA,NA,NA
checked,SoyFACE,Urbana,40.04,-88.24,Panicum virgatum,switchgrass,Panicum,Kanlow,Wang,2010,Nfert,2009 Oct 5,Time Level of Confidence Unknown,10,2009,2009-10-05 19:00:00 -0500,5,SLA,13.9,m2 kg-1,4,SE,2.250,NA,NA,NA
checked,EBI Energy farm,Urbana,40.06,-88.20,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,LeBauer,2013,observational,NA,NA,NA,NA,NA,9,stomatal_slope.BB,3.53,ratio,4,SE,0.086,NA,NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,leaf_width,6.3,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,leaf_width,6.2,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,leaf_width,7.2,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,leaf_width,5.8,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,leaf_width,4.6,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,leaf_width,6.8,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,leaf_width,7.4,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,leaf_width,6.7,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,leaf_width,7,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,leaf_length,25.1,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,leaf_length,43.4,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,leaf_length,45.6,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,leaf_length,23.7,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,leaf_length,27.4,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,leaf_length,45.3,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,leaf_length,19,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,leaf_length,34.5,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,leaf_length,47.2,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,internode_length,0,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,internode_length,9.8,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Trailblazer,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,internode_length,15.6,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,internode_length,0,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,internode_length,9.2,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Pathfinder,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,internode_length,19.2,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,internode_length,0,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,internode_length,10.4,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,internode_length,14.7,mm,4,SE,0.228,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Ey Ãƒ— FF LDMDC,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,leaf_width,5.8,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Ey Ãƒ— FF LDMDC,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,leaf_width,4.7,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Ey Ãƒ— FF LDMDC,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,leaf_width,7.7,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,HDMDC3,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,leaf_width,6.6,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,HDMDC3,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,leaf_width,7.3,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,HDMDC3,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,leaf_width,7,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Pathfinder HYDMDC,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,leaf_width,6.4,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Pathfinder HYDMDC,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,leaf_width,5,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Pathfinder HYDMDC,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,leaf_width,7,mm,4,SE,0.103,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Ey Ãƒ— FF LDMDC,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,leaf_length,28,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Ey Ãƒ— FF LDMDC,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,leaf_length,36.7,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Ey Ãƒ— FF LDMDC,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,leaf_length,43.7,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,HDMDC3,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,leaf_length,22.7,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,HDMDC3,Redfearn,1997,observational,1993 Jul 18,Time Level of Confidence Unknown,7,1993,1993-07-18 19:00:00 -0500,5,leaf_length,37.3,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,HDMDC3,Redfearn,1997,observational,1993 Aug 25,Time Level of Confidence Unknown,8,1993,1993-08-25 19:00:00 -0500,5,leaf_length,40.2,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
checked,University of Nebraska Agricultural Research and Development Center field study,Mead,41.22,-96.48,Panicum virgatum,switchgrass,Panicum,Pathfinder HYDMDC,Redfearn,1997,observational,1993 Jun 8,Time Level of Confidence Unknown,6,1993,1993-06-08 19:00:00 -0500,5,leaf_length,21,mm,4,SE,0.552,"estimated SE from LSD using SE = LSD / (t(1-alpha = 0.975, n=4) * sqrt(2 * n.blocks = 2 * n.treatments = 6)), i.e.:  LSD / (qt(0.975,4)*sqrt(2*6*2)) in R, treatments = 6 varieties; 2 blocks = 2 sites",NA,NA
