checked,sitename,city,lat,lon,scientificname,commonname,genus,cultivar,author,citation_year,treatment,date,time,month,year,raw_date,dateloc,trait,mean,units,n,statname,stat,notes,entity,method
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,23.4,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,22.3,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,21.7,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,21.7,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,20.7,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,20.1,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,20.5,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,19.8,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,19.7,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,19.6,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,18.8,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,17.6,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,18.3,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,17.5,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,16.2,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,17.3,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,15.0,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,14.5,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,14.9,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,14.6,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,13.0,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,13.1,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,13.2,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,13.5,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,14.7,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,13.3,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,12.4,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,12.4,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,11.5,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,10.6,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,10.2,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,10.6,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,10.8,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,10.8,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,10.4,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,10.1,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,10.8,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,11.1,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,11.6,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,11.8,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,11.7,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,10.8,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,10.8,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,SLA,10.0,m2 kg-1,53,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,1.84,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,3.64,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.16,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.33,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.25,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.39,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.42,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.43,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.42,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.50,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.77,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.98,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,3.16,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,3.34,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,3.38,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,3.17,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,3.20,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.80,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.32,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.17,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.43,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.36,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.32,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.24,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.21,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,2.15,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,1.84,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,1.94,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,1.85,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,1.72,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,1.60,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,1.56,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,1.61,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,1.50,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,1.38,percent,37,NA,[missing],NA,NA,NA
checked,NA,Uppsala,59.82,17.67,Salix,willow,Salix,NA,Weih,2007,Observational,2006,Time Level of Confidence Unknown,NA,2006,2005-12-31 18:00:00 -0600,8,leafN,1.15,percent,37,NA,[missing],NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,SX61,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,SLA,13.3,m2 kg-1,20,SE,0.180,NA,NA,NA
checked,Tully Genetics Experiment Station,Tully,42.47,-76.07,Salix clone,Salix clone,Salix,SX61,Tharakan,2005,Observational,July 2000,Time Level of Confidence Unknown,7,2000,2000-07-31 19:00:00 -0500,6,leafN,1.46,percent,20,SE,0.200,NA,NA,NA
checked,Umea Plant Science Centre,Umea,63.83,20.25,Salix purpurea,purpleosier willow,Salix,NA,Wikberg,2003,Observational,NA,NA,NA,NA,NA,9,SLA,10.8,m2 kg-1,14,SE,0.038,NA,NA,NA
checked,Material Site (MS) 117,Brooks Range,68.07,-149.75,Salix pulchra,tealeaf willow,Salix,NA,Matthes-Sears,1988,Fertilization_NP,June 1985,Time Level of Confidence Unknown,6,1985,1985-06-27 19:00:00 -0500,6,leafN,2.42,percent,3,NA,[missing],NA,NA,NA
checked,Material Site (MS) 117,Brooks Range,68.07,-149.75,Salix pulchra,tealeaf willow,Salix,NA,Matthes-Sears,1988,Fertilization_NP,June 1985,Time Level of Confidence Unknown,6,1985,1985-06-27 19:00:00 -0500,6,leafP,0.515,percent,3,NA,[missing],NA,NA,NA
checked,Material Site (MS) 117,Brooks Range,68.07,-149.75,Salix pulchra,tealeaf willow,Salix,NA,Matthes-Sears,1988,Fertilization_NP,June 1985,Time Level of Confidence Unknown,6,1985,1985-06-27 19:00:00 -0500,6,LA,2.69,cm2 / plant,3,NA,[missing],NA,NA,NA
checked,Material Site (MS) 117,Brooks Range,68.07,-149.75,Salix pulchra,tealeaf willow,Salix,NA,Matthes-Sears,1988,Fertilization_NP,June 1985,Time Level of Confidence Unknown,6,1985,1985-06-27 19:00:00 -0500,6,SLA,11.0,m2 kg-1,3,NA,[missing],NA,NA,NA
checked,Material Site (MS) 117,Brooks Range,68.07,-149.75,Salix pulchra,tealeaf willow,Salix,NA,Matthes-Sears,1988,Fertilization_NP,June 1985,Time Level of Confidence Unknown,6,1985,1985-06-27 19:00:00 -0500,6,leafN,2.90,percent,5,HSD,9.001,HSD=(Sum of ALL (HSD)^2)^(0.5),NA,NA
checked,Material Site (MS) 117,Brooks Range,68.07,-149.75,Salix pulchra,tealeaf willow,Salix,NA,Matthes-Sears,1988,Fertilization_NP,June 1985,Time Level of Confidence Unknown,6,1985,1985-06-27 19:00:00 -0500,6,leafN,2.88,percent,5,HSD,9.001,HSD=(Sum of ALL (HSD)^2)^(0.5),NA,NA
checked,Material Site (MS) 117,Brooks Range,68.07,-149.75,Salix pulchra,tealeaf willow,Salix,NA,Matthes-Sears,1988,Fertilization_NP,June 1985,Time Level of Confidence Unknown,6,1985,1985-06-27 19:00:00 -0500,6,leafN,2.72,percent,5,HSD,9.001,HSD=(Sum of ALL (HSD)^2)^(0.5),NA,NA
checked,Material Site (MS) 117,Brooks Range,68.07,-149.75,Salix pulchra,tealeaf willow,Salix,NA,Matthes-Sears,1988,Fertilization_NP,June 1985,Time Level of Confidence Unknown,6,1985,1985-06-27 19:00:00 -0500,6,leafN,3.10,percent,5,HSD,9.001,HSD=(Sum of ALL (HSD)^2)^(0.5),NA,NA
checked,Material Site (MS) 117,Brooks Range,68.07,-149.75,Salix pulchra,tealeaf willow,Salix,NA,Matthes-Sears,1988,Fertilization_NP,June 1985,Time Level of Confidence Unknown,6,1985,1985-06-27 19:00:00 -0500,6,leafN,3.00,percent,5,HSD,9.001,HSD=(Sum of ALL (HSD)^2)^(0.5),NA,NA
checked,Material Site (MS) 117,Brooks Range,68.07,-149.75,Salix pulchra,tealeaf willow,Salix,NA,Matthes-Sears,1988,Fertilization_NP,June 1985,Time Level of Confidence Unknown,6,1985,1985-06-27 19:00:00 -0500,6,leafN,2.92,percent,5,HSD,9.001,HSD=(Sum of ALL (HSD)^2)^(0.5),NA,NA
checked,Material Site (MS) 117,Brooks Range,68.07,-149.75,Salix pulchra,tealeaf willow,Salix,NA,Matthes-Sears,1988,Fertilization_NP,June 1985,Time Level of Confidence Unknown,6,1985,1985-06-27 19:00:00 -0500,6,leafN,3.26,percent,5,HSD,9.001,HSD=(Sum of ALL (HSD)^2)^(0.5),NA,NA
checked,Material Site (MS) 117,Brooks Range,68.07,-149.75,Salix pulchra,tealeaf willow,Salix,NA,Matthes-Sears,1988,Fertilization_NP,June 1985,Time Level of Confidence Unknown,6,1985,1985-06-27 19:00:00 -0500,6,leafN,3.33,percent,5,HSD,9.001,HSD=(Sum of ALL (HSD)^2)^(0.5),NA,NA
checked,Material Site (MS) 117,Brooks Range,68.07,-149.75,Salix pulchra,tealeaf willow,Salix,NA,Matthes-Sears,1988,Fertilization_NP,June 1985,Time Level of Confidence Unknown,6,1985,1985-06-27 19:00:00 -0500,6,leafN,3.27,percent,5,HSD,9.001,HSD=(Sum of ALL (HSD)^2)^(0.5),NA,NA
checked,Atqasuk,Atqasuk,70.45,-157.92,Salix pulchra,tealeaf willow,Salix,NA,Chapin III,1980,Observational,Season: [UNRECOGNIZED SEASON MONTH] 1976,20:00:00 (America/Anchorage),NA,1976,1976-06-30 00:00:00 -0500,7,leafN,4.33,percent,4,SE,0.120,NA,NA,NA
checked,Arctic Long-Term Ecological Research,Toolik Lake,68.63,-149.61,Salix pulchra,tealeaf willow,Salix,NA,Shaver,2001,Control,1995 Jul 30,Time Level of Confidence Unknown,7,1995,1995-07-30 19:00:00 -0500,5,aboveBiomass,6.14,g m-2,4,SE,4.240,NA,NA,NA
checked,Arctic Long-Term Ecological Research,Toolik Lake,68.63,-149.61,Salix pulchra,tealeaf willow,Salix,NA,Shaver,2001,Fertilized,1995 Jul 30,Time Level of Confidence Unknown,7,1995,1995-07-30 19:00:00 -0500,5,aboveBiomass,1.16,g m-2,4,SE,0.830,NA,NA,NA
checked,Arctic Long-Term Ecological Research,Toolik Lake,68.63,-149.61,Salix pulchra,tealeaf willow,Salix,NA,Shaver,2001,Control,1995 Jul 30,Time Level of Confidence Unknown,7,1995,1995-07-30 19:00:00 -0500,5,SLA,9.87,m2 kg-1,4,SE,2.369,NA,NA,NA
checked,Arctic Long-Term Ecological Research,Toolik Lake,68.63,-149.61,Salix pulchra,tealeaf willow,Salix,NA,Shaver,2001,Fertilized,1995 Jul 30,Time Level of Confidence Unknown,7,1995,1995-07-30 19:00:00 -0500,5,SLA,14.4,m2 kg-1,4,SE,0.950,NA,NA,NA
checked,Tussock Site,Toolik,68.63,-149.57,Salix pulchra,tealeaf willow,Salix,NA,Shaver,1991,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1982-07-24 19:00:00 -0500,6.5,LMA,0.0810,kg m-2,2,SE,0.001,NA,NA,NA
checked,Shrub Site,Toolik,68.63,-149.57,Salix pulchra,tealeaf willow,Salix,NA,Shaver,1991,observational,Unrecognized Value for Date Level of Confidence,Time Level of Confidence Unknown,NA,NA,1982-07-24 19:00:00 -0500,6.5,LMA,0.0830,kg m-2,8,SE,0.006,NA,NA,NA
checked,Tussock Site,Toolik,68.63,-149.57,Salix pulchra,tealeaf willow,Salix,NA,Shaver,1991,observational,"Week of May 25, 1982",20:00:00 (America/Anchorage),5,1982,1982-05-26 00:00:00 -0500,5.5,leaf_biomass_area,0.100,g m-2,20,SE,0.050,NA,NA,NA
checked,Tussock Site,Toolik,68.63,-149.57,Salix pulchra,tealeaf willow,Salix,NA,Shaver,1991,observational,"Week of Jul 26, 1982",Time Level of Confidence Unknown,7,1982,1982-07-26 19:00:00 -0500,5.5,leaf_biomass_area,1.50,g m-2,20,SE,1.300,NA,NA,NA
checked,Atqasuk,Atqasuk,70.45,-157.92,Salix pulchra,tealeaf willow,Salix,NA,Chapin III,1980,Observational,1976 Jun 27,Time Level of Confidence Unknown,6,1976,1976-06-27 19:00:00 -0500,5,leafN,4.35,percent,4,SE,0.103,NA,NA,NA
checked,Atqasuk,Atqasuk,70.45,-157.92,Salix pulchra,tealeaf willow,Salix,NA,Chapin III,1980,Observational,1976 Jul 5,Time Level of Confidence Unknown,7,1976,1976-07-05 19:00:00 -0500,5,leafN,4.17,percent,4,SE,0.044,NA,NA,NA
checked,Atqasuk,Atqasuk,70.45,-157.92,Salix pulchra,tealeaf willow,Salix,NA,Chapin III,1980,Observational,1976 Jul 15,Time Level of Confidence Unknown,7,1976,1976-07-15 19:00:00 -0500,5,leafN,3.17,percent,4,SE,0.076,NA,NA,NA
